address,city_name,cleanliness,comment_count,distance_tip,district_name,fangdong_house_count,fangdong_id,fangdong_nick_name,fangdong_tags,fangdong_tel,fangwu_src,favorite_count,house_decoration,house_id,house_in,house_jishi,house_mianji,house_out,house_ren_count,house_type,latitude,longitude,name,overall,price,services,source,traffic,unit_infor
 工人新村东街14号,济南,5.0,39,近泺口服装城/动物园,天桥区,,4501407,鱼罐头,"个人房东,超赞房东,实名验证",132BbVE1403,https://www.tujia.com/detail/11708418.htm,224,5.0,11708418,14:00后入住,2室1厅 1卫1厨,50㎡,12:00前退房,宜住4人,整套普通公寓,36.701037998494584,116.99890513800302,汽车站动物园附近温馨舒适两室一厅小家,5.0,160,5.0,tujia,5.0,距泺口服装城/动物园直线747米
华福维嘉公寓(北园大街47-2号),济南,5.0,1,近北园,历城区,,6186503,兰舍公寓,"个人房东,实名验证",134DOSx5321,https://www.tujia.com/detail/16716890.htm,7,5.0,16716890,12:00后入住,1室0厅 1卫0厨,55㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.70365791632449,117.06247199999993,北园大街商圈：养生茶艺市景大床房！,5.0,168,5.0,tujia,5.0,距北园直线1.9公里
海信贤文世家中心3号商务公寓,济南,5.0,12,近高新区/奥体中心,历下区,,6273891,济南途掌柜122919精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/17078293.htm,103,5.0,17078293,14:00后入住,1室0厅 1卫1厨,58㎡,12:00前退房,宜住2人,整套普通公寓,36.686339,117.11942,【班禾】奥体/高清投影/简约/一居公寓6,5.0,287,5.0,tujia,5.0,距高新区/奥体中心直线1.2公里
绿城兰悦(文化东路与燕子山路交叉口),济南,5.0,2,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/16887599.htm,46,5.0,16887599,14:00后入住,1室0厅 1卫1厨,55㎡,12:00前退房,宜住2人,整套酒店式公寓,36.659997,117.070951,【风花雪月】8济南简欧式单卧套大床房,5.0,249,5.0,tujia,5.0,距山师/山大/洪楼直线2.3公里
明湖西路886北刘新区-北门,济南,4.9,108,近火车站,天桥区,,85363,明湖雅舍,"个人房东,超赞房东,实名验证",133Crvi0208,https://www.tujia.com/detail/249695.htm,1636,4.8,249695,14:00-24:00,2室1厅 1卫1厨,80㎡,12:00前退房,宜住4人,整套普通公寓,36.680263,117.01215,大明湖&五龙潭&趵突泉&中式二居室,4.8,317,4.9,tujia,4.8,距火车站直线1.8公里
巴黎花园(明湖西路),济南,4.9,36,近大明湖/泉城广场/趵突泉,天桥区,,4584882,如归－Minshuku,"个人房东,超赞房东,实名验证",188DfPe0779,https://www.tujia.com/detail/14897191.htm,1869,4.9,14897191,14:00-01:00,1室0厅 1卫1厨,65㎡,12:00前退房,宜住2人,整套普通公寓,36.68302731048816,117.01762378235456,爱丽丝梦游仙境——大明湖旁Lolita馆,5.0,378,5.0,tujia,4.9,距大明湖/泉城广场/趵突泉直线2公里
 成丰西街4号,济南,5.0,12,近火车站,天桥区,,5113046,偶遇夏雨荷,"个人房东,超赞房东,实名验证",131CCOl1235,https://www.tujia.com/detail/13721051.htm,79,4.9,13721051,13:00后入住,2室1厅 1卫1厨,70㎡,12:00前退房,宜住4人（可加1人）,整套普通公寓,36.68215783382028,116.99939688977923,【暖气+空调】火车站旁浪漫粉两居，可加人,5.0,218,5.0,tujia,4.9,距火车站直线803米
经三路70号1单元,济南,4.7,55,近大观园/和谐广场商圈,市中区,,3826502,济南途掌柜102277精品民宿,自营民宿,155BBws1080,https://www.tujia.com/detail/9356733.htm,773,4.8,9356733,14:00后入住,2室1厅 2卫1厨,66㎡,12:00前退房,宜住4人,整套普通公寓,36.662433,116.998717,【班禾】大明湖/火车站/万达带院复古两居,4.8,316,4.9,tujia,4.7,距大观园/和谐广场商圈直线1.1公里
祥泰广场-3号楼,济南,5.0,24,近英雄山/千佛山/舜耕会展中心,市中区,,5588108,济南途掌柜117969精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/14756036.htm,87,5.0,14756036,14:00后入住,1室0厅 1卫1厨,52㎡,12:00前退房,宜住2人,整套普通公寓,36.623098,117.010573,【班禾】郎茂山银座祥泰广场高层观景房,5.0,199,5.0,tujia,5.0,距英雄山/千佛山/舜耕会展中心直线2.8公里
未来城(高新万达东侧),济南,4.4,10,近高新区/奥体中心,历下区,,1850879,【小贝喔】美宿,"个人房东,超赞房东,实名验证",185Alev7826,https://www.tujia.com/detail/5638439.htm,145,4.5,5638439,14:00后入住,3室2厅 2卫1厨,170㎡,12:00前退房,宜住6人（可加1人）,整套老洋房,36.694857,117.140456,【小贝喔】5花园洋房高新万达会展奥体三居,4.6,448,4.8,tujia,4.6,距高新区/奥体中心直线957米
卓越时代广场3号楼,济南,5.0,10,近山师/山大/洪楼,历下区,,6026119,济南途掌柜121198精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/16072246.htm,40,5.0,16072246,14:00后入住,1室1厅 1卫1厨,37㎡,12:00前退房,宜住2人,整套普通公寓,36.658145,117.092997,【班禾】CBD/万象城/奥体北欧复式一居,5.0,300,5.0,tujia,5.0,距山师/山大/洪楼直线3.4公里
卧龙路与阳光新路交叉口,济南,5.0,7,近大观园/和谐广场商圈,槐荫区,,1151570,初懿（点击头像，可查看全部房源）,"个人房东,超赞房东,实名验证",139CnCX6916,https://www.tujia.com/detail/15797874.htm,81,5.0,15797874,15:00后入住,4室2厅 2卫1厨,150㎡,12:00前退房,宜住9人,整套普通公寓,36.637949734193015,116.9896143427756,巨幕投影★loft豪华复式★可容纳10人,5.0,1088,5.0,tujia,5.0,距大观园/和谐广场商圈直线2.8公里
南益·名泉广场-E1座(长途客运中心正对面泉盈酒店楼上),济南,4.6,5,近火车站,天桥区,,2775320,名泉广场一品澜庭精品公寓,"个人房东,超赞房东,实名验证",156DjSu4994,https://www.tujia.com/detail/13667277.htm,160,4.6,13667277,14:00后入住,1室0厅 1卫1厨,55㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.682604914900665,116.991803,大明湖趵突泉火车站附近精选民宿,4.6,208,4.6,tujia,4.6,距火车站直线462米
高新万达广场,济南,4.9,34,近高新区/奥体中心,高新区,,70829,济南怡悦万嘉电影民宿,"商户经营,超赞房东",186Dfak7900,https://www.tujia.com/detail/205325.htm,682,4.9,205325,14:00后入住,1室0厅 1卫1厨,55㎡,12:00前退房,宜住2人,整套酒店式公寓,36.69227,117.134808,豪华观影大床房 3D4K110寸投影,4.9,238,4.9,tujia,4.9,距高新区/奥体中心直线410米
欧亚大观(阳光新路67号),济南,0.0,0,近大观园/和谐广场商圈,市中区,,2850941,风花雪月的漫画师之家,"个人房东,超赞房东,实名验证",132DUHw6633,https://www.tujia.com/detail/17125753.htm,41,0.0,17125753,14:00后入住,2室1厅 1卫1厨,130㎡,12:00前退房,宜住4人（可加2人）,整套Loft复式,36.639263,116.988715,济南市中LOFT两层全屋智能+日式清酒,0.0,368,0.0,tujia,0.0,距大观园/和谐广场商圈直线2.6公里
和谐佳苑2区,济南,5.0,7,近大观园/和谐广场商圈,槐荫区,,4120299,逍遥自在小魔女,"个人房东,实名验证",155CHgt2203,https://www.tujia.com/detail/16937838.htm,67,5.0,16937838,14:00后入住,2室1厅 1卫1厨,86㎡,12:00前退房,宜住4人,整套普通公寓,36.650327033452584,116.98647404347047,和谐广场连城广场日式榻榻米曲美家具两居室,5.0,238,5.0,tujia,5.0,距大观园/和谐广场商圈直线1.4公里
隆悦花园(花园路隆悦花园小区),济南,5.0,25,近山师/山大/洪楼,历城区,,1039896, 扬帆起航,"个人房东,超赞房东,实名验证",153BxjM4263,https://www.tujia.com/detail/1843492.htm,171,4.9,1843492,14:00-23:00,2室1厅 1卫1厨,60㎡,12:00前退房,宜住4人,整套普通公寓,36.687709168242804,117.07050677695244,【安心住扬帆起航】麻雀&大明湖&已消毒,5.0,258,5.0,tujia,5.0,距山师/山大/洪楼直线910米
腊山河东路梦世界润园,济南,5.0,39,近西客站,槐荫区,,1228346,路客精品民宿BF4860,商户经营,400DxKc270,https://www.tujia.com/detail/1825047.htm,368,5.0,1825047,15:00后入住,4室2厅 2卫1厨,147㎡,12:00前退房,宜住8人,整套普通公寓,36.66546759124847,116.91461277523157,【路客】初夏特惠丨济南西站,5.0,2176,5.0,tujia,5.0,距西客站直线1.6公里
绿城兰悦(文化东路与燕子山路交叉口西南角),济南,0.0,0,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/18350963.htm,60,0.0,18350963,14:00后入住,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人（可加1人）,整套酒店式公寓,36.660055,117.070843,风花雪月111极简欧式双床可住4人可投影,0.0,233,0.0,tujia,0.0,距山师/山大/洪楼直线2.2公里
顺河东街66号银座晶都国际,济南,4.8,41,近大明湖/泉城广场/趵突泉,市中区,,3826726,济南途掌柜102296精品民宿,自营民宿,133Btbb1159,https://www.tujia.com/detail/9357006.htm,617,4.8,9357006,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住2人,整套普通公寓,36.666729913850986,117.01429599999993,【班禾】万达/趵突泉/大明湖/芙蓉街一居,4.8,249,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.3公里
 经一路30号(明湖西路，经一路与纬一路交汇处，馆驿街西头),济南,5.0,8,近火车站,天桥区,,4725057,City漫游／爱住,"商户经营,超赞房东",155EsuO8000,https://www.tujia.com/detail/13938709.htm,67,5.0,13938709,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住2人（可加1人）,整套普通公寓,36.67507283897678,117.00618857471486,【爱住】《不离不弃》大明湖/泉城广场,5.0,250,5.0,tujia,5.0,距火车站直线1.3公里
正华园小区-3号楼,济南,4.9,37,近大观园/和谐广场商圈,槐荫区,,3826768,济南途掌柜102304精品民宿,自营民宿,155BBws1080,https://www.tujia.com/detail/9356992.htm,134,4.9,9356992,14:00后入住,2室2厅 2卫1厨,105㎡,12:00前退房,宜住4人,整套普通公寓,36.66727591388675,116.94824799999994,【班禾】山东会展/宜家/森林公园两居室,4.9,229,5.0,tujia,4.9,距大观园/和谐广场商圈直线3.7公里
县东巷77号(明湖小区东二区),济南,5.0,28,近大明湖/泉城广场/趵突泉,历下区,,2889588,济南燕子居,"个人房东,超赞房东,实名验证",150EJyK1113,https://www.tujia.com/detail/8914641.htm,358,4.9,8914641,14:00后入住,2室1厅 1卫1厨,66㎡,12:00前退房,宜住2人,整套普通公寓,36.67693352221805,117.03752097562273,济南—宽厚里&大明湖&趵突泉&投影影音室,5.0,226,5.0,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.3公里
济安新区-东南门(济安街),济南,5.0,23,近大明湖/泉城广场/趵突泉,天桥区,,144603,泉城园艺师&四面荷花&三面柳,"个人房东,超赞房东,实名验证",133Ezuf7695,https://www.tujia.com/detail/6126591.htm,188,5.0,6126591,14:00后入住,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人,整套普通公寓,36.6794,117.016878,已消毒·步行大明湖·趵突泉·万达两居房,5.0,255,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线1.7公里
明湖北路湖畔苑小区,济南,4.7,109,近大明湖/泉城广场/趵突泉,天桥区,,184451,路客精品民宿BD0240,商户经营,400DxKc270,https://www.tujia.com/detail/470499.htm,693,4.7,470499,15:00后入住,2室1厅 1卫1厨,88㎡,12:00前退房,宜住4人,整套普通公寓,36.68504455259391,117.0317551961067,【路客】【初夏特惠】大明湖丨趵突泉,4.8,859,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线2公里
济南678酒店式公寓,济南,5.0,4,近西客站,槐荫区,,5158119,小牛精品民宿,"商户经营,超赞房东",132AwPH8699,https://www.tujia.com/detail/13546009.htm,,5.0,13546009,14:00后入住,1室0厅 1卫0厨,54㎡,12:00前退房,宜住2人,整套酒店式公寓,36.657231,116.915238,西客站精品舒适双床房,5.0,190,5.0,tujia,5.0,距西客站直线2.3公里
卓越时代广场,济南,5.0,42,近山师/山大/洪楼,历下区,,85363,明湖雅舍,"个人房东,超赞房东,实名验证",133Crvi0208,https://www.tujia.com/detail/4157960.htm,562,4.9,4157960,14:00后入住,2室1厅 1卫1厨,70㎡,12:00前退房,宜住4人,整套Loft复式,36.65857,117.093284,卓越时代广场&绿野仙踪&复式两居室,5.0,276,5.0,tujia,5.0,距山师/山大/洪楼直线3.4公里
明湖天地E座(明湖东路6号),济南,5.0,7,近山师/山大/洪楼,历下区,,5427353,奔驰的面包,"商户经营,超赞房东",130AAKZ9200,https://www.tujia.com/detail/16387309.htm,241,5.0,16387309,14:00后入住,1室1厅 1卫1厨,53㎡,12:00前退房,宜住2人,整套普通公寓,36.68420549266956,117.04866894700154,｛路朋｝一室紧邻大明湖&芙蓉街$趵突泉,5.0,268,5.0,tujia,5.0,距山师/山大/洪楼直线1.7公里
中建锦绣城-三期,济南,5.0,9,近西客站,槐荫区,,2006748,JN欣宿,"个人房东,超赞房东,实名验证",166AphH0706,https://www.tujia.com/detail/15867020.htm,158,4.9,15867020,14:00后入住,3室2厅 2卫1厨,139㎡,12:00前退房,宜住6人,整套普通公寓,36.683247,116.907045,欣宿～邻居西客站～省会艺术中心~省会大剧,4.9,336,5.0,tujia,4.9,距西客站直线1.2公里
和信广场,济南,4.5,12,近火车站,天桥区,,4690421,张良省,"个人房东,实名验证",136AIeK0271,https://www.tujia.com/detail/11973529.htm,420,4.5,11973529,14:00后入住,1室0厅 1卫1厨,51㎡,12:00前退房,宜住2人,整套普通公寓,36.67512474278597,117.00612512970768,『臻选公寓』电影房•火车站•大明湖•万达,4.5,230,4.5,tujia,4.6,距火车站直线1.3公里
绿城兰悦(文化东路与燕子山路交叉口西南角),济南,4.5,4,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/16346198.htm,125,5.0,16346198,14:00后入住,2室1厅 1卫1厨,70㎡,12:00前退房,宜住4人（可加1人）,整套酒店式公寓,36.660055,117.070843,【风花雪月】济南简约亲子房100寸影院,4.8,259,4.8,tujia,4.8,距山师/山大/洪楼直线2.2公里
姚家东路与姚家街交叉口,济南,5.0,6,近高新区/奥体中心,历下区,,6244659,万象城悦玺民宿,"商户经营,超赞房东,实名验证",180AuSi6227,https://www.tujia.com/detail/16996134.htm,81,5.0,16996134,14:00后入住,1室0厅 1卫0厨,46㎡,12:00前退房,宜住2人,整套普通公寓,36.666152,117.105977,【悦玺•日式投影】18奥体万象城政法学院,5.0,358,5.0,tujia,5.0,距高新区/奥体中心直线3.6公里
明湖小区东区五区-6号楼,济南,4.9,30,近大明湖/泉城广场/趵突泉,历下区,,2889588,济南燕子居,"个人房东,超赞房东,实名验证",150EJyK1113,https://www.tujia.com/detail/7740580.htm,550,4.8,7740580,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住2人,整套普通公寓,36.67767160456925,117.03572436460276,济南—大明湖&趵突泉&芙蓉街&泉城广场,4.9,239,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.3公里
工业北路恒大城,济南,4.9,67,近高新区/奥体中心,历城区,,184426,路客精品民宿BC6020,商户经营,400DxKc270,https://www.tujia.com/detail/470401.htm,485,4.9,470401,15:00后入住,1室0厅 1卫1厨,70㎡,12:00前退房,宜住2人,整套普通公寓,36.72559050959271,117.14619208327632,【路客】初夏特惠丨恒大城丨乐队之家,4.9,477,4.9,tujia,4.9,距高新区/奥体中心直线4公里
经六路245号,济南,5.0,42,近大观园/和谐广场商圈,槐荫区,,3826817,济南途掌柜102316精品民宿,自营民宿,155BBws1080,https://www.tujia.com/detail/9356873.htm,115,5.0,9356873,14:00后入住,2室1厅 1卫1厨,61㎡,12:00前退房,宜住4人,整套普通公寓,36.661359766803926,116.9847006,【班禾】省立医院/大观园精选两居室,5.0,209,5.0,tujia,5.0,距大观园/和谐广场商圈直线486米
魏家庄街道万达盛景苑,济南,4.8,18,近大明湖/泉城广场/趵突泉,市中区,,5417406,路客精品民宿BJ0500,商户经营,400DxKc270,https://www.tujia.com/detail/14283557.htm,136,4.8,14283557,15:00后入住,3室1厅 1卫1厨,120㎡,12:00前退房,宜住6人,整套普通公寓,36.67038066478907,117.01237634922111,【路客】初夏特惠丨薄荷岛屿丨万达丨大明湖,4.9,1375,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.5公里
华福维嘉公寓(北园大街47-2号),济南,4.7,3,近北园,历城区,,6186503,兰舍公寓,"个人房东,实名验证",134DOSx5321,https://www.tujia.com/detail/16716596.htm,51,4.7,16716596,12:00后入住,1室0厅 1卫0厨,45㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.70365791632449,117.06247199999993,北园大街荣盛时代广场附近豪华一居室,4.7,138,4.7,tujia,4.7,距北园直线1.9公里
华福维嘉公寓,济南,5.0,5,近北园,历城区,,6025363,奈斯·福,"个人房东,超赞房东,实名验证",176EhtA3507,https://www.tujia.com/detail/16640898.htm,120,5.0,16640898,14:00后入住,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人,整套普通公寓,36.704157,117.062634,清新田园风|邻荣盛北园大街|两居公寓民宿,5.0,288,5.0,tujia,5.0,距北园直线1.8公里
小清河北路(恒大滨河左岸临湖公馆3号楼公寓),济南,5.0,47,近北园,天桥区,,3262297,家芬菲（点击头像预览更多房源）,"个人房东,超赞房东,实名验证",187DSed6768,https://www.tujia.com/detail/14587280.htm,538,5.0,14587280,14:00后入住,1室1厅 1卫1厨,66㎡,12:00前退房,宜住3人,整套Loft复式,36.712482198594785,117.03504204743622,💯安心住【家芬菲】大明湖动物园loft,5.0,186,5.0,tujia,4.9,距北园直线1.4公里
洪家楼西路,济南,4.5,39,近山师/山大/洪楼,历城区,,4579982,济南途掌柜112195精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/11650626.htm,262,4.6,11650626,14:00后入住,1室0厅 1卫0厨,45㎡,12:00前退房,宜住2人,整套普通公寓,36.687978,117.068895,【班禾】印象城/洪楼/聚隆广场商务一居,4.7,179,4.8,tujia,4.8,距山师/山大/洪楼直线514米
